;marketPriceBTCInUSD;tradeVolume;medianConfirmationTime;blocksSize;costPerTransactionPercent;difficulty;hashRate;numberOfTransactionsPerBlock;totalTransactions;totalAdressesTransactions;numberOfcirculatingBitcoins;marketCapitalization
2014-30-01;799.37;29879776.3255;8.45;14346.0;4.3787352094;3207871.81;17449.0830644;389.0;31955501;129214;12330925.0;9856971517.25
2014-31-01;802.5;17065995.9337;7.38333333333;14377.0;7.08717075712;3702735.0;20066.4455241;397.0;32017500;132531;12335525.0;9899258812.5
2014-01-02;815.99;19747516.7406;7.21666666667;14406.0;6.95527084727;4028542.63;21484.1835231;417.0;32074340;123558;12340450.0;10069683795.5
2014-02-02;819.57;11282778.056;7.01666666667;14434.0;7.80655117935;3654462.63;19412.1049092;435.0;32124740;112877;12344900.0;10117509693.0
2014-03-02;813.8;13963699.431;6.66666666667;14466.0;8.3153262145;3956695.6;21157.0132156;366.0;32183641;152868;12349750.0;10050226550.0
2014-04-02;809.05;16606614.5546;8.41666666667;14502.0;4.07336194887;3428753.9;18430.5939868;392.0;32249453;140332;12353975.0;9994983473.75
2014-05-02;800.0;22769308.1278;7.91666666667;14539.0;3.07253758677;3430400.0;22283.1334911;441.0;32317405;139743;12358250.0;9886600000.0
2014-06-02;778.0;49922126.963;7.55;14577.0;1.98032561688;3259042.0;21761.8906024;376.0;32387126;142991;12362425.0;9617966650.0
2014-07-02;742.78;115806099.775;7.98333333333;14616.0;2.77424183022;3075109.2;21501.2691581;376.0;32458996;143818;12366550.0;9185626009.0
2014-08-02;707.0;37227071.4952;8.35;14650.0;5.91857365613;3101609.0;22804.3763798;371.0;32523065;131014;12370925.0;8746243975.0
2014-09-02;710.0;39193956.5871;7.93333333333;14679.0;4.46211116604;2688060.0;19676.9190477;401.0;32582349;112334;12374700.0;8786037000.0
2014-10-02;665.0;112487352.09;8.16666666667;14712.0;3.17942482211;2552270.0;19937.540492;356.0;32649971;155591;12378525.0;8231719125.0
2014-11-02;670.0;71919551.3588;7.23333333333;14742.0;3.04274180908;2804620.0;21761.8906024;294.0;32712843;121449;12382700.0;8296409000.0
2014-12-02;667.01;25382420.9422;7.36666666667;14784.0;4.16246349953;2794771.9;21761.8906024;344.0;32775648;121999;12386875.0;8262169493.75
2014-13-02;633.99;39334677.42;8.23333333333;14823.0;5.58294673864;2861830.86;23455.9299906;409.0;32842536;130490;12391375.0;7856007836.25
2014-14-02;672.1;102323406.368;6.63333333333;14866.0;3.33381145829;3220703.2;24889.3479345;347.0;32919196;148377;12396150.0;8331452415.0
2014-15-02;651.42;26637109.887;7.43333333333;14901.0;6.11646735596;2939858.46;23455.9299906;419.0;32983303;127810;12400650.0;8078031423.0
2014-16-02;623.5;40090511.6822;6.55;14929.0;4.89816347572;3015246.0;25149.9693788;437.0;33040088;110198;12405475.0;7734813662.5
2014-17-02;642.0;31912989.045;8.25;14958.0;4.13779461154;2672004.0;25824.939771;363.0;33097207;114626;12409625.0;7966979250.0
2014-18-02;626.77;20002597.32;8.4;14997.0;3.56970231567;2631807.23;25980.5116973;322.0;33165540;163002;12413800.0;7780597426.0
2014-19-02;623.93;13840393.6663;7.06666666667;15035.0;5.56611728875;2987376.84;29714.2379293;376.0;33231891;142987;12418575.0;7748321499.75
2014-20-02;582.7;47431767.3533;8.41666666667;15075.0;4.34084259312;2499200.3;26602.7994026;494.0;33303557;159962;12422850.0;7238794695.0
2014-21-02;566.16;47080479.828;7.95;15116.0;3.80919399478;2385798.24;26136.0836236;395.0;33377070;165370;12427050.0;7035698628.0
2014-22-02;603.98;31121949.3866;8.21666666667;15148.0;5.07633079174;2483565.76;25513.7959183;392.0;33436761;132542;12431150.0;7508165977.0
2014-23-02;626.77;31738644.6014;7.1;15183.0;5.65682433531;2858697.97;28314.0905923;381.0;33495393;142019;12435700.0;7794323689.0
2014-24-02;545.0;58264532.4391;7.4;15222.0;2.74272451159;2486835.0;28314.0905923;428.0;33563889;167219;12440250.0;6779936250.0
2014-25-02;528.0;126825209.469;8.0;15271.0;1.60583564979;2253504.0;26447.2274763;396.0;33647893;208180;12444500.0;6570696000.0
2014-26-02;585.38;64629249.3405;7.91666666667;15313.0;3.40421938431;2657039.82;28158.5186659;511.0;33719420;166920;12449025.0;7287410254.5
2014-27-02;585.17;25699641.279;7.06666666667;15352.0;3.06984415792;2670130.71;28314.0905923;618.0;33790867;164199;12453575.0;7287458482.75
2014-28-02;577.97;28156595.9738;6.98333333333;15391.0;3.79279378926;2725128.55;35659.9638678;460.0;33862525;145830;12458275.0;7200509201.75
2014-01-03;571.5;18636443.1693;10.0;15432.0;4.3216229264;2122551.0;28072.7375129;442.0;33925869;151446;12461975.0;7122018712.5
2014-02-03;559.88;7884277.6122;7.96666666667;15466.0;5.27146080065;2091711.68;28262.4181718;416.0;33984936;139563;12465700.0;6979296116.0
2014-03-03;666.5;95588953.1568;8.98333333333;15509.0;2.64002879753;2375406.0;26934.6535597;405.0;34057521;187106;12469250.0;8310755125.0
2014-04-03;677.61;55389505.6704;10.85;15562.0;1.8125105581;2366891.73;26365.6115831;373.0;34143437;201394;12472725.0;8451643187.25
2014-05-03;664.85;22447285.2786;8.55;15608.0;3.17895617856;2685329.15;30538.5860783;404.0;34217615;180104;12476750.0;8295167237.5
2014-06-03;657.02;16132757.9132;7.93333333333;15650.0;3.29919133535;2670129.28;30728.2667371;452.0;34289234;171560;12480800.0;8200135216.0
2014-07-03;621.3;34146433.9302;7.2;15690.0;0.449574305302;2602004.4;31676.6700315;452.0;34358793;154757;12484975.0;7756914967.5
2014-08-03;609.0;18734479.636;6.21666666667;15728.0;0.943737644755;2671683.0;33194.1153025;445.0;34429812;154394;12489350.0;7606014150.0
2014-09-03;637.99;15497506.8292;7.08333333333;15763.0;2.68602595499;2623414.88;31107.6280549;494.0;34491101;155361;12493450.0;7970696165.5
2014-10-03;621.99;20539098.3988;8.23333333333;15802.0;0.767645756904;2574416.61;31297.3087138;376.0;34557887;164890;12497575.0;7773366674.25
2014-11-03;622.9;11761058.7263;8.0;15844.0;1.25560867773;2625523.5;31866.3506904;371.0;34633973;152037;12501775.0;7787355647.5
2014-12-03;642.1;18735045.4008;11.2666666667;15887.0;1.41040070682;2707735.7;31866.3506904;364.0;34709992;165460;12505975.0;8030086547.5
2014-13-03;642.61;11503499.335;13.5666666667;15929.0;1.17162821128;2724023.79;35706.2319141;399.0;34785348;165883;12510200.0;8039179622.0
2014-14-03;636.47;11909221.2534;12.4333333333;15968.0;1.5772907903;2220643.83;29367.8475506;434.0;34854083;139218;12513675.0;7964578727.25
2014-15-03;636.29;4328448.3729;10.7333333333;16003.0;2.35778224425;2790767.94;36973.9087867;431.0;34919981;128219;12518050.0;7965110034.5
2014-16-03;634.94;5281163.75;14.8666666667;16031.0;6.74459386409;2514362.4;33382.1576475;408.0;34978711;121995;12522000.0;7950718680.0
2014-17-03;624.7;11200799.8609;11.4;16063.0;5.84314420906;2788660.8;37607.7472231;392.0;35043648;140722;12526450.0;7825273315.0
2014-18-03;627.0;19340668.4273;8.01666666667;16090.0;4.11097976092;2279145.0;30635.5244233;277.0;35101529;140518;12530075.0;7856357025.0
2014-19-03;608.41;10061282.3598;8.11666666667;16122.0;3.23673543011;2364889.67;32748.3192111;338.0;35168948;130586;12533950.0;7625780519.5
2014-20-03;590.0;16682165.8368;7.91666666667;16159.0;3.01531107391;2470920.0;35283.6729565;480.0;35241065;141026;12538125.0;7397493750.0
2014-21-03;579.99;30926552.1218;7.11666666667;16202.0;4.52916441918;2633154.6;38241.5856594;442.0;35315046;155285;12542650.0;7274611573.5
2014-22-03;557.0;14058610.528;6.8;16244.0;5.89958384988;2458598.0;37185.1882655;424.0;35384185;137388;12547050.0;6988706850.0
2014-23-03;567.13;7568877.9766;6.31666666667;16275.0;13.1099025019;2914481.07;43312.2931502;377.0;35441007;131768;12552175.0;7118715007.75
2014-24-03;572.0;17030460.9586;6.65;16312.0;6.19747835648;2852564.0;42044.6162775;321.0;35508389;155589;12557150.0;7182689800.0
2014-25-03;580.02;10873420.3472;8.66666666667;16351.0;4.23724603416;2197695.78;37582.750873;371.0;35580873;145432;12560925.0;7285587718.5
2014-26-03;585.7;13081304.0304;8.26666666667;16389.0;4.94458779757;2322300.5;39324.9976022;375.0;35650770;146464;12564875.0;7359247287.5
2014-27-03;520.2;59363266.1214;7.6;16430.0;2.60553549541;2178597.6;41565.0291112;361.0;35721710;158999;12569050.0;6538419810.0
2014-28-03;503.0;46086772.1598;7.13333333333;16470.0;2.6882850749;2307261.0;45547.3073494;360.0;35790865;163425;12573625.0;6324533375.0
2014-29-03;499.94;8179309.9431;7.25;16500.0;5.80883613894;2141742.96;42560.5986707;323.0;35845814;126941;12577900.0;6288195326.0
2014-30-03;449.02;38016411.8247;7.7;16532.0;3.87669072541;1677089.7;37084.9660932;326.0;35901147;150155;12581625.0;5649401257.5
2014-31-03;457.0;27405944.2895;7.91666666667;16567.0;3.4519354044;1924427.0;41813.9215011;333.0;35964243;137342;12585825.0;5751722025.0
2014-01-04;479.51;30189108.9473;7.23333333333;16604.0;3.64387552853;2151561.37;44551.7377898;334.0;36028935;157020;12590300.0;6037174753.0
2014-02-04;445.0;45304537.992;6.8;16642.0;3.86563462658;2063910.0;46045.0921292;426.0;36095691;152718;12594925.0;5604741625.0
2014-03-04;446.31;32532433.4532;5.83333333333;16678.0;3.43191158649;2326614.03;51769.6170966;449.0;36162983;137224;12600125.0;5623561788.75
2014-04-04;446.01;17469594.6555;5.46666666667;16715.0;3.86238344771;2246998.38;50027.3703674;443.0;36228561;144468;12605150.0;5622022951.5
2014-05-04;451.84;10058715.771;6.33333333333;16749.0;3.83554166506;2027406.08;54454.1688771;394.0;36288171;135497;12609625.0;5697532960.0
2014-06-04;459.67;7673074.7457;9.26666666667;16779.0;4.76332615394;1635965.53;43198.2792209;448.0;36335627;163904;12613175.0;5797898152.25
2014-07-04;447.74;13092815.4882;9.1;16813.0;4.45976414819;1640071.62;44415.1321567;324.0;36397849;134360;12616825.0;5649057225.5
2014-08-04;454.07;8265718.58;8.06666666667;16855.0;3.63109398773;1777684.05;47457.2644962;248.0;36467950;148772;12620725.0;5730692600.75
2014-09-04;443.1;10450373.9067;8.21666666667;16892.0;4.11163810554;1611997.8;44110.9189228;353.0;36532228;144875;12624350.0;5593849485.0
2014-10-04;401.0;55199829.5125;7.48333333333;16933.0;1.96880747148;1762796.0;53237.3159413;384.0;36601302;165795;12628725.0;5064118725.0
2014-11-04;427.99;52943745.9708;9.01666666667;16971.0;1.84242985831;1600254.61;45327.7718586;459.0;36668176;146801;12632450.0;5406562275.5
2014-12-04;424.98;16896820.8552;7.28333333333;17001.0;5.9138561977;1703744.82;48674.117432;386.0;36720083;124543;12636450.0;5370238521.0
2014-13-04;405.0;19755964.9275;7.0;17029.0;9.65841400866;2018520.0;60538.4335561;362.0;36769503;150009;12641425.0;5119777125.0
2014-14-04;453.14;41969284.3908;6.78333333333;17067.0;4.43790613296;2068130.96;55366.8085789;347.0;36833834;146634;12645975.0;5730397111.5
2014-15-04;489.91;39716663.1225;6.43333333333;17111.0;3.97048168533;2396149.81;59321.5806203;290.0;36908716;166401;12650850.0;6197777923.5
2014-16-04;511.5;45642541.3545;8.93333333333;17154.0;2.22001441226;1913010.0;45327.7718586;327.0;36977118;142870;12654575.0;6472815112.5
2014-17-04;495.0;29256897.6268;7.0;17194.0;3.27174691471;2160675.0;60364.1060676;475.0;37044330;141012;12658925.0;6266167875.0
2014-18-04;479.98;15535585.5564;9.38333333333;17226.0;5.31702840552;1877681.76;54119.543371;412.0;37100930;123771;12662825.0;6077902743.5
2014-19-04;499.9;15006702.5556;8.13333333333;17258.0;7.25546265025;2043591.2;56547.9844197;460.0;37157615;127435;12666900.0;6332183310.0
2014-20-04;500.19;8393616.595;7.9;17288.0;9.07505772681;2130809.4;58976.4254684;475.0;37207009;149260;12671150.0;6337982518.5
2014-21-04;496.5;11809736.6625;7.15;17321.0;3.22646247412;2202474.0;61404.8665171;328.0;37264970;124225;12675575.0;6293422987.5
2014-22-04;493.33;9536375.6682;8.55;17361.0;4.61626460889;1906720.45;53425.7030714;301.0;37338262;150856;12679425.0;6255140735.25
2014-23-04;487.3;7615953.3142;7.6;17400.0;3.6974471406;2138759.7;60711.0262174;378.0;37410409;134126;12683800.0;6180815740.0
2014-24-04;491.6;8176399.8204;9.28333333333;17438.0;4.88630819185;1813512.4;50997.2620227;406.0;37478068;129810;12687475.0;6237162710.0
2014-25-04;459.15;38579703.624;8.0;17482.0;3.29914235856;1888943.1;56894.9045695;437.0;37556106;157853;12691575.0;5827336661.25
2014-26-04;463.88;10014137.502;7.06666666667;17515.0;5.63119502151;2068904.8;61751.7866669;362.0;37614543;131955;12696025.0;5889432077.0
2014-27-04;440.1;8216763.219;8.2;17546.0;6.7887255962;1842258.6;57935.6650189;355.0;37664935;147987;12700200.0;5589358020.0
2014-28-04;447.0;19378805.621;7.58333333333;17581.0;3.97990687652;1860414.0;57588.7448691;389.0;37727821;133142;12704350.0;5678844450.0
2014-29-04;447.7;13408409.898;8.16666666667;17618.0;4.11051241868;1773787.4;54813.3836706;337.0;37792028;145888;12708300.0;5689505910.0
2014-30-04;449.0;11247420.5208;7.66666666667;17654.0;3.72813906593;1644238.0;58067.9246281;507.0;37855975;137816;12711950.0;5707665550.0
2014-01-05;460.01;10804490.97;7.65;17690.0;5.57941764762;1937562.12;66817.8858734;412.0;37916885;134499;12716150.0;5849556161.5
2014-02-05;447.51;7992027.9424;6.96666666667;17723.0;6.18685601163;1906840.11;67613.3368957;432.0;37977286;128157;12720400.0;5692506204.0
2014-03-05;434.5;8855097.3012;8.21666666667;17753.0;5.08412931416;1568979.5;57272.4736058;438.0;38033398;103028;12724000.0;5528578000.0
2014-04-05;436.21;4521302.9478;7.63333333333;17783.0;7.36311903143;1661523.89;60454.277695;407.0;38084649;138218;12727800.0;5551993638.0
2014-05-05;427.83;8503701.1245;8.36666666667;17817.0;4.96959413595;1342102.71;49715.6888939;337.0;38148082;113712;12730925.0;5446671642.75
2014-06-05;430.33;9859103.228;7.0;17858.0;6.32442873577;2007489.45;73976.9450741;311.0;38224818;144937;12735575.0;5480499989.75
2014-07-05;446.65;14317047.981;7.98333333333;17897.0;3.78988500555;1825905.2;64829.2583176;446.0;38295242;137586;12739650.0;5690164672.5
2014-08-05;441.5;7772884.4048;8.13333333333;17934.0;4.8438046035;1727589.5;62045.1797396;415.0;38363635;140822;12743550.0;5626277325.0
2014-09-05;452.02;5882637.3739;7.6;17972.0;5.18581960026;1882663.3;66022.4348511;466.0;38431328;140925;12747700.0;5762215354.0
2014-10-05;452.42;3992390.343;6.63333333333;18004.0;7.68980894366;2006482.7;70397.4154738;438.0;38491123;119139;12752125.0;5769316392.5
2014-11-05;435.0;11772057.1373;7.85;18034.0;8.49265792482;1809165.0;66022.4348511;378.0;38542789;143525;12756275.0;5548979625.0
2014-12-05;441.5;5570250.3038;7.76666666667;18073.0;5.75331261326;1738185.5;69096.5967636;303.0;38612853;130988;12760200.0;5633628300.0
2014-13-05;438.95;5905786.458;7.0;18112.0;5.07849047181;1871243.85;74817.9710179;328.0;38683525;125036;12764450.0;5602955327.5
2014-14-05;447.49;6666880.5786;7.4;18151.0;3.48183209145;1683457.38;66015.8567805;341.0;38753556;131116;12768200.0;5713641818.0
2014-15-05;448.99;6038938.1997;7.5;18192.0;4.0709808747;1868696.38;73057.5481704;388.0;38826317;151809;12772350.0;5734657426.5
2014-16-05;449.51;4410263.871;6.26666666667;18231.0;5.94160045043;2050664.62;80099.2395604;399.0;38895210;127748;12776900.0;5743344319.0
2014-17-05;449.08;2062977.0218;7.1;18264.0;10.4171471085;2058582.72;80539.3452722;425.0;38950787;115383;12781475.0;5739904793.0
2014-18-05;447.14;2031245.9704;7.18333333333;18296.0;7.72329434765;1725066.12;67776.279628;472.0;39001448;151855;12785325.0;5716830220.5
2014-19-05;446.42;4807366.581;6.53333333333;18334.0;6.29591335319;1979872.7;77898.711001;346.0;39061816;127935;12789750.0;5709600195.0
2014-20-05;485.01;31623706.4352;6.83333333333;18375.0;3.63383458784;2176239.87;78778.9224247;357.0;39131368;153007;12794225.0;6205327067.25
2014-21-05;494.87;11853116.3016;6.53333333333;18419.0;4.1868050119;2208604.81;78338.8167129;389.0;39202488;145579;12798675.0;6333680297.25
2014-22-05;523.84;23581401.6489;7.45;18459.0;3.98643107802;2193318.08;73497.6538823;519.0;39273514;129318;12802850.0;6706644944.0
2014-23-05;527.47;28262688.1394;6.93333333333;18501.0;3.21543035631;2089836.14;69536.7024755;408.0;39348107;155129;12806800.0;6755202796.0
2014-24-05;521.52;9312733.1448;7.35;18533.0;1.22569038222;2196642.24;87319.120099;503.0;39406253;113362;12811000.0;6681192720.0
2014-25-05;575.0;37305636.3792;8.46666666667;18566.0;3.44085198857;2175800.0;78483.2567557;410.0;39460181;159903;12814775.0;7368495625.0
2014-26-05;584.0;24116882.5024;7.38333333333;18604.0;3.77795436258;2473824.0;87838.8767663;362.0;39525976;136252;12819000.0;7486296000.0
2014-27-05;581.87;30111719.869;8.26666666667;18643.0;2.78708480546;1883513.19;67048.610076;295.0;39593016;145771;12822225.0;7460868060.75
2014-28-05;574.33;14338840.7269;6.93333333333;18685.0;3.11282761651;2548876.54;91996.9301043;341.0;39665393;161438;12826650.0;7366729894.5
2014-29-05;568.0;14696672.7446;7.83333333333;18723.0;4.11224348699;1867016.0;68088.1234105;371.0;39731323;143379;12829925.0;7287397400.0
2014-30-05;609.03;21758383.2256;7.38333333333;18761.0;3.83117858629;2489105.61;84720.3367627;363.0;39798258;137258;12834000.0;7816291020.0
2014-31-05;620.45;10809802.377;7.5;18793.0;4.29311209754;2363294.05;79003.0134229;459.0;39853424;123216;12837800.0;7965213010.0
2014-01-06;674.98;33943105.652;6.63333333333;18827.0;4.60258193739;3027285.3;93036.4434388;438.0;39906400;164472;12842275.0;8668278779.5
2014-02-06;631.49;19562327.1117;6.86666666667;18863.0;5.12495293758;2832232.65;93036.4434388;347.0;39967579;140278;12846750.0;8112594157.5
2014-03-06;673.9;27153068.241;5.98333333333;18905.0;3.77739619393;3176090.7;97714.2534441;318.0;40037490;162366;12851450.0;8660592155.0
2014-04-06;644.66;28314851.8464;6.43333333333;18943.0;4.46921665212;2957055.42;95115.4701079;411.0;40103925;154092;12856025.0;8287765076.5
2014-05-06;658.72;20363030.83;7.76666666667;18982.0;3.75971703946;2395764.64;75364.7167521;369.0;40170620;148891;12859650.0;8470908648.0
2014-06-06;655.75;12867317.974;7.41666666667;19021.0;3.63783922624;2433488.25;86494.3621242;421.0;40235479;150478;12863350.0;8435141762.5
2014-07-06;654.3;12086748.3884;7.25;19051.0;6.26197656038;2508586.2;89416.4689527;397.0;40288695;127246;12867175.0;8418992602.5
2014-08-06;652.0;6016798.8259;7.36666666667;19080.0;8.16322760171;2450216.0;87663.2048556;387.0;40336425;153084;12870925.0;8391843100.0
2014-09-06;650.93;13835416.833;8.93333333333;19114.0;6.38312300023;2219671.3;79481.3057357;335.0;40392442;128287;12874325.0;8380284372.25
2014-10-06;649.89;13238167.7208;6.75;19154.0;2.56989752649;2883561.93;103442.58173;289.0;40457902;150796;12878750.0;8369770837.5
2014-11-06;639.99;17105184.3993;7.8;19190.0;2.48895768462;2342363.4;85325.5193928;321.0;40519513;141736;12882400.0;8244607176.0
2014-12-06;617.0;31095210.2611;7.71666666667;19227.0;2.65480531621;2398279.0;90585.3116841;377.0;40581096;140825;12886275.0;7950831675.0
2014-13-06;582.0;44321513.8395;7.35;19265.0;1.3888023829;2451384.0;98182.7894383;394.0;40646187;151052;12890475.0;7502256450.0
2014-14-06;557.92;29442085.176;6.96666666667;19299.0;6.31424598349;2459869.28;102858.160364;412.0;40705148;136421;12894875.0;7194308660.0
2014-15-06;560.49;15926286.0393;6.26666666667;19330.0;8.21671886131;2611322.91;108702.374021;323.0;40758930;156871;12899525.0;7230054767.25
2014-16-06;595.0;26264341.6977;5.8;19369.0;6.08750953167;3026170.0;118637.537238;274.0;40824277;144825;12904600.0;7678237000.0
2014-17-06;597.65;12990613.1968;6.38333333333;19407.0;6.31547741856;2666116.65;104027.003095;261.0;40891547;157183;12909050.0;7715093732.5
2014-18-06;604.6;14806583.5;6.5;19445.0;5.01699772889;2576805.2;113768.842859;358.0;40958539;153204;12913300.0;7807381180.0
2014-19-06;604.32;10340809.7056;8.11666666667;19481.0;4.76047914746;2288559.84;101053.501598;327.0;41020859;127162;12917075.0;7806046764.0
2014-20-06;593.33;15446439.7298;5.71666666667;19517.0;6.68975110385;2750677.88;123807.27017;342.0;41080743;142279;12921700.0;7666832261.0
2014-21-06;590.99;6909362.0893;5.88333333333;19548.0;8.20158121988;2797746.66;126484.184119;364.0;41132574;131691;12926425.0;7639387910.75
2014-22-06;596.08;8162524.1202;5.9;19580.0;9.67798398537;2881450.72;129161.098069;335.0;41183003;166479;12931250.0;7708059500.0
2014-23-06;591.5;9838472.8992;8.25;19613.0;4.82121359046;2341748.5;105738.10101;304.0;41239651;125908;12935200.0;7651170800.0
2014-24-06;585.54;8096238.486;6.01666666667;19650.0;2.22479924824;2904863.94;132507.240506;300.0;41304417;149893;12940150.0;7576975431.0
2014-25-06;567.0;16977270.752;5.75;19688.0;4.41376531557;2642787.0;124476.498657;496.0;41368177;150209;12944800.0;7339701600.0
2014-26-06;569.0;10333593.7159;6.21666666667;19724.0;3.8055831388;2438734.0;114438.071346;514.0;41430531;141973;12949075.0;7368023675.0
2014-27-06;588.97;13074345.0251;6.0;19759.0;6.81187426752;2759324.45;125145.727144;487.0;41493252;143429;12953750.0;7629370137.5
2014-28-06;597.08;11638209.5664;5.58333333333;19792.0;7.28317729674;2796722.72;125145.727144;475.0;41550135;123855;12958425.0;7737216399.0
2014-29-06;596.0;4207594.4365;6.71666666667;19824.0;8.99895653241;2597368.0;145472.743416;386.0;41602386;159773;12962775.0;7725813900.0
2014-30-06;620.0;32880371.6637;9.3;19861.0;3.63993670908;1943700.0;104506.281189;319.0;41664395;136152;12965900.0;8038858000.0
2014-01-07;654.45;25461746.3492;8.31666666667;19906.0;2.52018233849;2265705.9;115374.934433;358.0;41735449;163651;12969350.0;8487791107.5
2014-02-07;654.0;15241951.6236;8.26666666667;19946.0;3.24127512314;2281152.0;116210.984683;431.0;41803173;152310;12972825.0;8484227550.0
2014-03-07;644.04;10376757.0066;8.16666666667;19983.0;3.82091425274;2148517.44;111194.683186;432.0;41866445;142946;12976150.0;8357159646.0
2014-04-07;635.49;12680605.1673;7.36666666667;20017.0;4.84806684995;2548314.9;133768.039923;444.0;41928346;128352;12980150.0;8248755523.5
2014-05-07;632.78;5300632.1695;7.96666666667;20044.0;7.99485878198;2409626.24;127079.637926;416.0;41976861;107662;12983950.0;8215983881.0
2014-06-07;634.49;6059230.606;7.85;20077.0;8.38938285093;2369185.66;124571.487178;399.0;42030227;163209;12987675.0;8240549910.75
2014-07-07;621.98;11192099.3849;8.16666666667;20112.0;5.60508595672;2167600.3;116210.984683;328.0;42090213;136897;12991150.0;8080235477.0
2014-08-07;623.7;5764599.506;7.1;20154.0;4.37053197642;2533469.4;135440.140422;344.0;42160255;192201;12995200.0;8105106240.0
2014-09-07;624.84;5747792.064;7.4;20198.0;4.4614370656;2490612.24;132931.989673;412.0;42231000;160879;12999175.0;8122404507.0
