,marketPriceBTCInUSD,tradeVolume,medianConfirmationTime,blocksSize,costPerTransactionPercent,difficulty,hashRate,numberOfTransactionsPerBlock,totalTransactions,totalAdressesTransactions,numberOfcirculatingBitcoins,marketCapitalization
2016-01-01:00,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:01,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:02,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:03,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:04,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:05,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:06,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:07,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:08,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:09,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:10,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:11,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:12,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:13,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:14,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:15,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:16,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:17,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:18,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:19,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:20,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:21,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:22,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-01-01:23,432.33,20406959.2119,7.78333333333,53710.0,2.61508751253,1467328.02,697129.166406,1304.0,101247924,232199,15031975.0,6498773751.75
2016-02-01:00,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:01,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:02,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:03,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:04,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:05,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:06,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:07,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:08,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:09,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:10,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:11,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:12,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:13,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:14,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:15,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:16,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:17,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:18,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:19,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:20,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:21,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:22,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-02-01:23,433.94,15069490.9225,10.0333333333,53789.0,3.26496108967,1498828.76,707457.005908,1235.0,101390828,334703,15035400.0,6524461476.0
2016-03-01:00,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:01,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:02,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:03,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:04,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:05,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:06,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:07,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:08,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:09,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:10,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:11,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:12,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:13,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:14,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:15,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:16,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:17,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:18,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:19,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:20,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:21,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:22,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-03-01:23,428.13,23322149.802,7.13333333333,53867.0,3.09621802909,1604631.24,769424.042922,1085.0,101531892,295177,15039125.0,6438700586.25
2016-04-01:00,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:01,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:02,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:03,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:04,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:05,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:06,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:07,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:08,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:09,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:10,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:11,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:12,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:13,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:14,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:15,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:16,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:17,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:18,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:19,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:20,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:21,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:22,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-04-01:23,433.0,21949458.6916,6.38333333333,53962.0,2.34811922524,1906932.0,903685.956452,1121.0,101702068,363742,15043500.0,6513835500.0
2016-05-01:00,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:01,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:02,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:03,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:04,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:05,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:06,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:07,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:08,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:09,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:10,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:11,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:12,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:13,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:14,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:15,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:16,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:17,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:18,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:19,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:20,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:21,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:22,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-05-01:23,431.9,20487753.0816,6.73333333333,54067.0,1.96487252098,1774245.2,841718.919438,968.0,101889080,365051,15047575.0,6499047642.5
2016-06-01:00,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:01,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:02,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:03,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:04,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:05,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:06,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:07,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:08,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:09,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:10,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:11,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:12,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:13,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:14,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:15,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:16,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:17,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:18,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:19,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:20,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:21,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:22,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-06-01:23,430.75,19156844.9786,9.45,54160.0,1.59425154919,1477472.5,702293.086157,1057.0,102066558,338929,15050975.0,6483207481.25
2016-07-01:00,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:01,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:02,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:03,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:04,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:05,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:06,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:07,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:08,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:09,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:10,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:11,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:12,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:13,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:14,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:15,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:16,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:17,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:18,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:19,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:20,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:21,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:22,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-07-01:23,453.71,58478075.9822,10.0,54257.0,1.2929318122,1648782.14,743604.444166,1117.0,102244431,326219,15054575.0,6830411223.25
2016-08-01:00,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:01,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:02,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:03,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:04,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:05,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:06,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:07,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:08,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:09,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:10,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:11,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:12,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:13,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:14,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:15,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
2016-08-01:16,447.04,41191540.305,7.21666666667,54366.0,1.62787431172,1971446.4,903685.956452,1252.0,102434432,366508,15058950.0,6731953008.0
